############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 512
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 1
# dimension of the FFT mesh                : 8 x 8 x 8
# number of wait steps before measurement  : 500000
# frequency of GFC measurement             : 10
# output result after this many measurement: 50000
# number of processors used by this run    : 4
############################################################
# mapping information between lattice index and atom id
# nx ny nz nucell
8 8 8 1
# l1 l2 l3 k atom_id
0 0.5 0 0.0380839 0 0.00118527 0 -0.000118089 0 0.00118527 0 0.19785 0 -0.0565089 0 -0.000118089 0 -0.0565089 0 0.0566257 0
0 0.5 0.125 0.046984 -1.64964e-23 0.00123513 1.2416e-06 9.67247e-05 2.55832e-05 0.00123513 -1.2416e-06 0.198147 0 -0.0405536 -1.13884e-05 9.67247e-05 -2.55832e-05 -0.0405536 1.13884e-05 0.0698166 3.0828e-23
0 0.5 0.25 0.0676617 0 0.00152248 -1.95419e-05 0.000549795 7.80289e-06 0.00152248 1.95419e-05 0.189857 1.14768e-24 0.00059109 1.28531e-06 0.000549795 -7.80289e-06 0.00059109 -1.28531e-06 0.0981816 0
0 0.5 0.375 0.0891999 -1.75961e-22 0.0016946 -7.98125e-05 0.000943706 0.000124976 0.0016946 7.98125e-05 0.184798 -2.78359e-22 0.0421339 3.05392e-05 0.000943706 -0.000124976 0.0421339 -3.05392e-05 0.129193 0
0 0.5 0.5 0.100295 0 0.00204132 0 0.000796291 0 0.00204132 0 0.184007 0 0.0620243 0 0.000796291 0 0.0620243 0 0.141421 0
0 0.5 0.625 0.0891999 1.75961e-22 0.0016946 7.98125e-05 0.000943706 -0.000124976 0.0016946 -7.98125e-05 0.184798 2.78359e-22 0.0421339 -3.05392e-05 0.000943706 0.000124976 0.0421339 3.05392e-05 0.129193 0
0 0.5 0.75 0.0676617 0 0.00152248 1.95419e-05 0.000549795 -7.80289e-06 0.00152248 -1.95419e-05 0.189857 -1.14768e-24 0.00059109 -1.28531e-06 0.000549795 7.80289e-06 0.00059109 1.28531e-06 0.0981816 0
0 0.5 0.875 0.046984 1.64964e-23 0.00123513 -1.2416e-06 9.67247e-05 -2.55832e-05 0.00123513 1.2416e-06 0.198147 0 -0.0405536 1.13884e-05 9.67247e-05 2.55832e-05 -0.0405536 -1.13884e-05 0.0698166 -3.0828e-23
0 0.625 0 0.0321016 5.27884e-22 0.000998113 -0.000119768 2.9616e-06 -0.00043378 0.000998113 0.000119768 0.16769 -3.66727e-21 -0.047782 1.10938e-05 2.9616e-06 0.00043378 -0.047782 -1.10938e-05 0.0485733 -9.89432e-22
0 0.625 0.125 0.0378813 0 0.00119404 -4.04953e-06 0.000164161 -3.90158e-06 0.00119404 4.04953e-06 0.176903 0 -0.0464186 7.25342e-05 0.000164161 3.90158e-06 -0.0464186 -7.25342e-05 0.0812317 2.81834e-21
0 0.625 0.25 0.0567741 -4.39903e-23 0.00130356 5.34013e-05 0.000556635 -8.4629e-05 0.00130356 -5.34013e-05 0.179081 2.614e-22 -0.0169328 -1.73658e-05 0.000556635 8.4629e-05 -0.0169328 1.73658e-05 0.127884 3.52292e-22
0 0.625 0.375 0.0798488 -4.39903e-23 0.00147717 2.50816e-05 0.000936069 -5.46484e-05 0.00147717 -2.50816e-05 0.170983 0 0.022049 -0.000168537 0.000936069 5.46484e-05 0.022049 0.000168537 0.155917 2.91377e-21
0 0.625 0.5 0.0889594 8.79806e-23 0.00144039 0.000148603 0.00136025 -1.93771e-05 0.00144039 -0.000148603 0.161666 -6.81702e-21 0.0507285 0.00011045 0.00136025 1.93771e-05 0.0507285 -0.00011045 0.153961 0
0 0.625 0.625 0.0831169 0 0.00208195 0.0003264 9.54786e-05 -0.000515429 0.00208195 -0.0003264 0.15223 2.0778e-21 0.0477004 -1.56708e-06 9.54786e-05 0.000515429 0.0477004 1.56708e-06 0.119321 -3.52292e-22
0 0.625 0.75 0.0660335 -2.74939e-23 0.0012767 -2.08086e-05 0.000472952 8.2479e-06 0.0012767 2.08086e-05 0.152427 1.51503e-21 0.0186755 -3.41269e-05 0.000472952 -8.2479e-06 0.0186755 3.41269e-05 0.0764162 0
0 0.625 0.875 0.0434501 4.39903e-23 0.00115863 -3.88734e-05 -8.07638e-06 -7.69773e-05 0.00115863 3.88734e-05 0.16221 0 -0.0219467 -1.03762e-05 -8.07638e-06 7.69773e-05 -0.0219467 1.03762e-05 0.0458527 0
0 0.75 0 0.0192198 1.93557e-21 0.000680989 0.000184293 0.000311593 0.000392818 0.000680989 -0.000184293 0.0995586 0 -0.0285748 -6.12188e-05 0.000311593 -0.000392818 -0.0285748 6.12188e-05 0.0283159 -2.81834e-21
0 0.75 0.125 0.0216569 0 0.00069853 2.77279e-07 0.000191234 3.61592e-05 0.00069853 -2.77279e-07 0.113703 -1.79143e-21 -0.0376215 -2.38661e-05 0.000191234 -3.61592e-05 -0.0376215 2.38661e-05 0.076204 1.32452e-22
0 0.75 0.25 0.0373811 -5.49879e-24 0.000875744 8.95535e-06 0.000611178 -2.20636e-05 0.000875744 -8.95535e-06 0.123717 0 -0.0260361 8.60457e-05 0.000611178 2.20636e-05 -0.0260361 -8.60457e-05 0.142282 -2.63863e-21
0 0.75 0.375 0.0560525 0 0.000922274 4.2282e-05 0.00105238 1.8395e-05 0.000922274 -4.2282e-05 0.119085 0 0.00339053 6.24109e-05 0.00105238 -1.8395e-05 0.00339053 -6.24109e-05 0.187402 -2.86091e-22
0 0.75 0.5 0.0676456 0 0.00101024 -7.10976e-05 0.001238 2.1301e-05 0.00101024 7.10976e-05 0.110218 0 0.0300459 -1.08411e-05 0.001238 -2.1301e-05 0.0300459 1.08411e-05 0.18305 0
0 0.75 0.625 0.0645408 7.03845e-22 0.000951091 -0.000341884 0.0011376 0.000309049 0.000951091 0.000341884 0.0953597 0 0.0395133 5.85332e-06 0.0011376 -0.000309049 0.0395133 -5.85332e-06 0.13333 0
0 0.75 0.75 0.0483808 0 0.00078978 0.000276834 0.000653255 -0.000439948 0.00078978 -0.000276834 0.0874753 4.98964e-21 0.0269902 -4.60327e-05 0.000653255 0.000439948 0.0269902 4.60327e-05 0.0689385 3.77599e-21
0 0.75 0.875 0.0303 -2.19952e-23 0.000773293 -1.74166e-05 0.000270625 -9.11356e-05 0.000773293 1.74166e-05 0.0915155 0 -0.0014434 -1.43122e-05 0.000270625 9.11356e-05 -0.0014434 1.43122e-05 0.025834 4.40365e-23
0 0.875 0 0.00531997 0 0.000212033 6.72747e-06 8.05492e-05 1.49837e-05 0.000212033 -6.72747e-06 0.0306524 4.90136e-22 -0.00885748 -2.23418e-06 8.05492e-05 -1.49837e-05 -0.00885748 2.23418e-06 0.00861244 1.76146e-22
0 0.875 0.125 0.00880667 1.09976e-23 0.000256776 1.85896e-05 0.0001884 -8.47548e-06 0.000256776 -1.85896e-05 0.0444067 0 -0.0212728 1.5585e-05 0.0001884 8.47548e-06 -0.0212728 -1.5585e-05 0.0594499 0
0 0.875 0.25 0.0222785 5.49879e-24 0.000377842 -8.97107e-06 0.000604424 3.75113e-05 0.000377842 8.97107e-06 0.0561895 0 -0.0179359 -6.27039e-05 0.000604424 -3.75113e-05 -0.0179359 6.27039e-05 0.134943 -2.37345e-21
0 0.875 0.375 0.0377877 4.39903e-23 0.000548037 -2.52596e-05 0.000999755 -3.98664e-05 0.000548037 2.52596e-05 0.0629996 6.43243e-23 -0.00596433 1.13448e-05 0.000999755 3.98664e-05 -0.00596433 -1.13448e-05 0.193421 0
0 0.875 0.5 0.0472908 -1.09976e-23 0.000516968 0.000110828 0.00131778 8.44589e-06 0.000516968 -0.000110828 0.0580927 2.17115e-22 0.00915133 2.12316e-05 0.00131778 -8.44589e-06 0.00915133 -2.12316e-05 0.214711 0
0 0.875 0.625 0.0436417 8.79806e-23 0.00115678 -0.000378194 0.000908656 8.0279e-05 0.00115678 0.000378194 0.0445543 1.39735e-21 0.0189594 -5.66873e-07 0.000908656 -8.0279e-05 0.0189594 5.66873e-07 0.160377 -6.28582e-22
0 0.875 0.75 0.0303044 -2.74939e-24 0.00037769 -4.98677e-05 0.000597646 -3.44674e-06 0.00037769 4.98677e-05 0.032015 0 0.0190748 5.04711e-06 0.000597646 3.44674e-06 0.0190748 -5.04711e-06 0.0841973 -4.76439e-22
0 0.875 0.875 0.0144222 0 0.000292245 -0.000196393 0.000113696 0.000255551 0.000292245 0.000196393 0.0253225 1.29621e-21 0.00796011 -6.71972e-07 0.000113696 -0.000255551 0.00796011 6.71972e-07 0.0198668 5.35073e-23
0.125 0 0 0.0246721 -1.01662e-19 -0.0109774 -9.59241e-05 -0.00782372 0.000114159 -0.0109774 9.59241e-05 0.0117836 -3.45235e-20 0.00446297 0.00018342 -0.00782372 -0.000114159 0.00446297 -0.00018342 0.00864735 -5.63667e-21
0.125 0 0.125 0.0242634 1.96642e-20 -0.00542582 0.000251908 0.0081146 0.00017932 -0.00542582 -0.000251908 0.0176096 -1.12668e-20 -0.00432681 0.000311162 0.0081146 -0.00017932 -0.00432681 -0.000311162 0.0212253 -1.59036e-22
0.125 0 0.25 0.0315988 -1.75961e-22 -0.000587462 3.51859e-05 0.0172948 -8.84045e-06 -0.000587462 -3.51859e-05 0.0301519 0 -0.00922897 2.67648e-06 0.0172948 8.84045e-06 -0.00922897 -2.67648e-06 0.0850432 0
0.125 0 0.375 0.0449268 -4.39903e-23 0.000251638 -0.000202414 0.0171474 1.37995e-06 0.000251638 0.000202414 0.0438206 0 -0.00880792 -4.99398e-06 0.0171474 -1.37995e-06 -0.00880792 4.99398e-06 0.160466 -3.35617e-21
0.125 0 0.5 0.0563306 -3.21185e-22 -0.00459053 2.79906e-05 0.00830347 1.67092e-05 -0.00459053 -2.79906e-05 0.0494921 4.40111e-23 -0.00349156 -1.83021e-05 0.00830347 -1.67092e-05 -0.00349156 1.83021e-05 0.208155 -2.64725e-22
0.125 0 0.625 0.0589602 1.75961e-22 -0.0117003 -8.17545e-06 -0.00444642 -4.69171e-05 -0.0117003 8.17545e-06 0.0437553 5.28133e-22 0.00355862 4.37033e-05 -0.00444642 4.69171e-05 0.00355862 -4.37033e-05 0.195239 -3.10523e-22
0.125 0 0.75 0.0489281 0 -0.0152468 -1.00386e-05 -0.0149857 3.84689e-05 -0.0152468 1.00386e-05 0.0302618 1.76044e-22 0.00916085 -1.7569e-05 -0.0149857 -3.84689e-05 0.00916085 1.7569e-05 0.134871 7.40915e-23
0.125 0 0.875 0.0346963 9.52866e-22 -0.0146905 -3.97266e-06 -0.0158796 -2.72225e-05 -0.0146905 3.97266e-06 0.0171405 0 0.00924462 1.6862e-05 -0.0158796 2.72225e-05 0.00924462 -1.6862e-05 0.0562535 0
0.125 0.125 0 0.0228872 0 0.00526079 -0.000120694 -0.00691791 -0.000104273 0.00526079 0.000120694 0.0169009 5.63342e-21 -0.00414991 0.000157506 -0.00691791 0.000104273 -0.00414991 -0.000157506 0.0197775 0
0.125 0.125 0.125 0.0250298 9.41673e-20 0.0113832 -5.74186e-05 0.00815438 8.91991e-05 0.0113832 5.74186e-05 0.0123084 2.25337e-20 0.00458988 -0.000122146 0.00815438 -8.91991e-05 0.00458988 0.000122146 0.00900128 -8.45501e-21
0.125 0.125 0.25 0.0357898 -1.75961e-22 0.015849 1.01671e-05 0.0182637 -3.6628e-06 0.015849 -1.01671e-05 0.0177619 -1.76044e-22 0.0105154 -8.97489e-06 0.0182637 3.6628e-06 0.0105154 8.97489e-06 0.0598183 0
0.125 0.125 0.375 0.0491985 3.51923e-22 0.0159373 -9.42276e-06 0.0166318 -6.19005e-06 0.0159373 9.42276e-06 0.0309232 -7.04177e-22 0.00953026 4.46106e-05 0.0166318 6.19005e-06 0.00953026 -4.46106e-05 0.136054 1.50793e-21
0.125 0.125 0.5 0.0576195 -4.39903e-23 0.0113993 -1.79344e-05 0.00722513 1.05646e-05 0.0113993 1.79344e-05 0.0446265 0 0.00406875 -2.30593e-06 0.00722513 -1.05646e-05 0.00406875 2.30593e-06 0.204456 -1.70267e-22
0.125 0.125 0.625 0.0561702 0 0.00586367 -0.000104809 -0.00605084 1.32175e-05 0.00586367 0.000104809 0.0492566 0 -0.00369889 3.63927e-05 -0.00605084 -1.32175e-05 -0.00369889 -3.63927e-05 0.208296 1.76722e-22
0.125 0.125 0.75 0.0452418 -1.40769e-21 0.000542897 -0.000360445 -0.0159092 -8.55629e-05 0.000542897 0.000360445 0.0429612 0 -0.00947057 5.85715e-05 -0.0159092 8.55629e-05 -0.00947057 -5.85715e-05 0.162107 0
0.125 0.125 0.875 0.0311589 8.79806e-23 0.000863596 -0.000135082 -0.0167806 -1.981e-06 0.000863596 0.000135082 0.0305595 1.40835e-21 -0.00976238 5.84056e-05 -0.0167806 1.981e-06 -0.00976238 -5.84056e-05 0.0845141 3.72388e-21
0.125 0.25 0 0.0312021 1.75961e-21 0.0171508 -3.07364e-05 -0.00694283 -6.85261e-05 0.0171508 3.07364e-05 0.0761362 -6.04785e-21 -0.0262848 -3.25126e-05 -0.00694283 6.85261e-05 -0.0262848 3.25126e-05 0.0427595 0
0.125 0.25 0.125 0.0354292 2.28451e-21 0.02189 6.93193e-06 0.00900901 1.44153e-06 0.02189 -6.93193e-06 0.0605571 0 -0.00497345 -2.09707e-05 0.00900901 -1.44153e-06 -0.00497345 2.09707e-05 0.0158304 -3.52292e-22
0.125 0.25 0.25 0.0485876 0 0.0262721 -1.44298e-05 0.0185776 2.70992e-05 0.0262721 1.44298e-05 0.055547 2.01196e-22 0.0176697 -2.39114e-06 0.0185776 -2.70992e-05 0.0176697 2.39114e-06 0.0434355 8.8073e-23
0.125 0.25 0.375 0.0643033 2.39947e-21 0.0265851 -7.26699e-06 0.0168197 -4.27898e-05 0.0265851 7.26699e-06 0.0618003 -2.81671e-21 0.028697 -8.78225e-05 0.0168197 4.27898e-05 0.028697 8.78225e-05 0.106586 7.40373e-21
0.125 0.25 0.5 0.0738232 3.51923e-22 0.0237155 5.06788e-05 0.00666508 4.17725e-05 0.0237155 -5.06788e-05 0.0772088 0 0.0243008 4.28663e-05 0.00666508 -4.17725e-05 0.0243008 -4.28663e-05 0.173181 0
0.125 0.25 0.625 0.0689448 0 0.0186583 -4.19433e-05 -0.00761835 -4.60042e-05 0.0186583 4.19433e-05 0.0893943 2.42934e-21 0.00547569 -5.3971e-05 -0.00761835 4.60042e-05 0.00547569 5.3971e-05 0.195977 1.25149e-21
0.125 0.25 0.75 0.0558329 -7.03845e-22 0.0135118 -3.00193e-05 -0.0171544 -4.15158e-06 0.0135118 3.00193e-05 0.0937065 1.76044e-22 -0.0159777 -8.8159e-06 -0.0171544 4.15158e-06 -0.0159777 8.8159e-06 0.169992 2.35404e-22
0.125 0.25 0.875 0.0400576 0 0.012432 -5.31893e-05 -0.0167762 -4.43403e-05 0.012432 5.31893e-05 0.0864394 -8.75882e-22 -0.0288337 3.53001e-07 -0.0167762 4.43403e-05 -0.0288337 -3.53001e-07 0.105835 -5.88544e-21
0.125 0.375 0 0.045456 0 0.0159989 3.727e-05 -0.0059844 -2.21534e-05 0.0159989 -3.727e-05 0.142688 0 -0.0438223 9.37649e-06 -0.0059844 2.21534e-05 -0.0438223 -9.37649e-06 0.0622522 0
0.125 0.375 0.125 0.0488637 0 0.0208403 3.32036e-07 0.00956724 4.56511e-05 0.0208403 -3.32036e-07 0.129489 0 -0.025388 1.72281e-05 0.00956724 -4.56511e-05 -0.025388 -1.72281e-05 0.0364345 2.81834e-21
0.125 0.375 0.25 0.0642073 1.0776e-21 0.0265898 -1.71753e-05 0.0192989 -3.8157e-05 0.0265898 1.71753e-05 0.122246 0 0.0095456 -2.81043e-05 0.0192989 3.8157e-05 0.0095456 2.81043e-05 0.0487476 0
0.125 0.375 0.375 0.0832305 2.81538e-21 0.0259671 -7.93449e-05 0.0183481 7.04881e-05 0.0259671 7.93449e-05 0.11854 7.33021e-21 0.0374694 -3.84737e-07 0.0183481 -7.04881e-05 0.0374694 3.84737e-07 0.0927146 7.26602e-22
0.125 0.375 0.5 0.093956 1.40769e-21 0.0247519 1.428e-05 0.00673194 0.000151337 0.0247519 -1.428e-05 0.12795 1.66083e-21 0.0464974 8.09336e-05 0.00673194 -0.000151337 0.0464974 -8.09336e-05 0.143177 5.34383e-21
0.125 0.375 0.625 0.0901337 2.37548e-21 0.0185222 -0.000112096 -0.00817917 -8.94412e-06 0.0185222 0.000112096 0.139951 7.63237e-21 0.0260975 -9.07303e-05 -0.00817917 8.94412e-06 0.0260975 9.07303e-05 0.16722 3.18906e-21
0.125 0.375 0.75 0.0743284 -1.40769e-21 0.0149048 4.87542e-05 -0.0187694 7.98279e-05 0.0149048 -4.87542e-05 0.152493 -8.05625e-22 -0.00718265 0.000105634 -0.0187694 -7.98279e-05 -0.00718265 -0.000105634 0.156785 3.20397e-21
0.125 0.375 0.875 0.0561526 0 0.0139305 -3.19199e-06 -0.0176063 5.74092e-06 0.0139305 3.19199e-06 0.15288 -1.71455e-21 -0.038141 3.09166e-05 -0.0176063 -5.74092e-06 -0.038141 -3.09166e-05 0.110889 8.37161e-23
0.125 0.5 0 0.0567698 -1.31971e-22 0.00601272 1.07694e-05 -0.00795717 -1.63842e-05 0.00601272 -1.07694e-05 0.18911 -7.28749e-22 -0.0530845 -2.6141e-06 -0.00795717 1.63842e-05 -0.0530845 2.6141e-06 0.0690834 -2.64219e-22
0.125 0.5 0.125 0.0570945 3.51923e-22 0.0104148 -4.728e-05 0.00916645 4.34295e-05 0.0104148 4.728e-05 0.182193 1.1499e-21 -0.0452678 1.6014e-05 0.00916645 -4.34295e-05 -0.0452678 -1.6014e-05 0.0580552 2.81834e-21
0.125 0.5 0.25 0.0721311 -5.26379e-21 0.0139899 -9.15663e-06 0.019504 -0.000120888 0.0139899 9.15663e-06 0.175037 4.99454e-22 -0.0108382 6.84073e-05 0.019504 0.000120888 -0.0108382 -6.84073e-05 0.071306 0
0.125 0.5 0.375 0.0945965 3.1673e-21 0.0138082 2.02373e-05 0.0193984 0.000102641 0.0138082 -2.02373e-05 0.16598 0 0.0296791 -4.24279e-05 0.0193984 -0.000102641 0.0296791 4.24279e-05 0.101775 0
0.125 0.5 0.5 0.107222 1.40769e-21 0.0118042 0.000133546 0.00834154 -0.000162301 0.0118042 -0.000133546 0.165952 -1.79582e-21 0.0549965 -1.74739e-05 0.00834154 0.000162301 0.0549965 1.74739e-05 0.128304 0
0.125 0.5 0.625 0.106665 0 0.00875531 -0.000127349 -0.00912749 -1.70851e-05 0.00875531 0.000127349 0.172488 0 0.0467786 -4.03603e-05 -0.00912749 1.70851e-05 0.0467786 4.03603e-05 0.140199 0
0.125 0.5 0.75 0.0916864 -8.79806e-23 0.00396549 3.23603e-05 -0.0181659 2.89614e-05 0.00396549 -3.23603e-05 0.181506 5.37059e-22 0.0121845 -4.44492e-05 -0.0181659 -2.89614e-05 0.0121845 4.44492e-05 0.127024 -3.52292e-22
0.125 0.5 0.875 0.0699151 0 0.00397566 -1.43584e-05 -0.0186139 5.28278e-05 0.00397566 1.43584e-05 0.190247 -5.71593e-22 -0.0302444 -1.53304e-05 -0.0186139 -5.28278e-05 -0.0302444 1.53304e-05 0.0977273 3.52292e-22
0.125 0.625 0 0.0568237 3.51923e-22 -0.00793807 3.73764e-05 -0.00833948 -2.73779e-05 -0.00793807 -3.73764e-05 0.183407 1.09673e-21 -0.0456966 -2.8234e-05 -0.00833948 2.73779e-05 -0.0456966 2.8234e-05 0.0584121 0
0.125 0.625 0.125 0.0555652 -8.79806e-23 -0.00392533 -3.37942e-05 0.00744633 -7.18773e-05 -0.00392533 3.37942e-05 0.190602 4.73786e-21 -0.0537888 4.80609e-05 0.00744633 7.18773e-05 -0.0537888 -4.80609e-05 0.0694876 -2.81834e-21
0.125 0.625 0.25 0.0697334 -2.19952e-23 -0.000932737 2.72003e-05 0.0197823 3.88946e-05 -0.000932737 -2.72003e-05 0.187263 4.00164e-21 -0.0289783 0.00011343 0.0197823 -3.88946e-05 -0.0289783 -0.00011343 0.098354 -2.81834e-21
0.125 0.625 0.375 0.0905908 0 -0.00157267 -3.98879e-05 0.0209237 -1.43961e-05 -0.00157267 3.98879e-05 0.182932 6.81912e-23 0.0122748 0.000190604 0.0209237 1.43961e-05 0.0122748 -0.000190604 0.128738 -5.33155e-22
0.125 0.625 0.5 0.109469 0 -0.0053579 -0.000106042 0.0106432 0.000126001 -0.0053579 0.000106042 0.172362 1.93724e-21 0.0447496 5.55677e-05 0.0106432 -0.000126001 0.0447496 -5.55677e-05 0.141871 -5.02967e-21
0.125 0.625 0.625 0.106073 0 -0.00895258 9.33244e-05 -0.0062017 -9.52866e-06 -0.00895258 -9.33244e-05 0.166737 9.06426e-22 0.0564822 -1.72241e-05 -0.0062017 9.52866e-06 0.0564822 1.72241e-05 0.127876 5.11927e-22
0.125 0.625 0.75 0.094 1.75961e-22 -0.012118 -2.04056e-05 -0.0172586 -3.84761e-05 -0.012118 2.04056e-05 0.167628 -3.66454e-21 0.030954 -8.88161e-05 -0.0172586 3.84761e-05 0.030954 8.88161e-05 0.100827 -2.81834e-21
0.125 0.625 0.875 0.0716813 2.19952e-23 -0.0113775 2.54508e-06 -0.018863 -5.10142e-07 -0.0113775 -2.54508e-06 0.174883 6.23227e-23 -0.0113046 -8.6583e-06 -0.018863 5.10142e-07 -0.0113046 8.6583e-06 0.0702063 8.8073e-23
0.125 0.75 0 0.0485339 4.39903e-22 -0.0189051 -4.31427e-06 -0.00901368 -1.24683e-05 -0.0189051 4.31427e-06 0.127768 7.98373e-22 -0.0252406 1.81977e-05 -0.00901368 1.24683e-05 -0.0252406 -1.81977e-05 0.0363554 -7.04584e-22
0.125 0.75 0.125 0.0451946 -1.12615e-20 -0.0138443 0.000207128 0.00662825 0.000427838 -0.0138443 -0.000207128 0.139837 3.06023e-20 -0.0433032 4.8117e-05 0.00662825 -0.000427838 -0.0433032 -4.8117e-05 0.0612271 2.16784e-20
0.125 0.75 0.25 0.0554705 0 -0.011614 -4.5585e-05 0.018673 -2.86015e-05 -0.011614 4.5585e-05 0.151548 -7.48805e-22 -0.0366094 2.32211e-05 0.018673 2.86015e-05 -0.0366094 -2.32211e-05 0.112443 0
0.125 0.75 0.375 0.0751986 8.79806e-23 -0.0124695 -0.000131398 0.0200719 -4.76041e-06 -0.0124695 0.000131398 0.15142 -2.98e-21 -0.00636379 -0.000167122 0.0200719 4.76041e-06 -0.00636379 0.000167122 0.157592 0
0.125 0.75 0.5 0.0889805 1.75961e-22 -0.0173141 -1.65113e-05 0.0111851 -3.80457e-05 -0.0173141 1.65113e-05 0.140009 0 0.0259117 2.77281e-05 0.0111851 3.80457e-05 0.0259117 -2.77281e-05 0.168917 0
0.125 0.75 0.625 0.0942626 1.40769e-21 -0.0212389 -4.93591e-05 -0.00499074 4.53574e-05 -0.0212389 4.93591e-05 0.127268 -4.47472e-21 0.0454341 4.98859e-05 -0.00499074 -4.53574e-05 0.0454341 -4.98859e-05 0.142219 -2.30676e-21
0.125 0.75 0.75 0.0839125 3.51923e-22 -0.0237072 -8.84123e-06 -0.017347 4.28117e-05 -0.0237072 8.84123e-06 0.118577 3.66741e-21 0.0380857 4.86143e-05 -0.017347 -4.28117e-05 0.0380857 -4.86143e-05 0.0920129 -2.81834e-21
0.125 0.75 0.875 0.0628681 0 -0.0234636 5.78203e-05 -0.0176578 -5.82394e-05 -0.0234636 -5.78203e-05 0.11763 3.60906e-21 0.00872891 1.23128e-06 -0.0176578 5.82394e-05 0.00872891 -1.23128e-06 0.0475628 -9.24766e-22
0.125 0.875 0 0.0353742 1.8152e-21 -0.021362 -3.40403e-05 -0.00833807 2.75178e-05 -0.021362 3.40403e-05 0.0601148 -3.77035e-21 -0.004846 -2.08927e-05 -0.00833807 -2.75178e-05 -0.004846 2.08927e-05 0.0157805 -7.04584e-22
0.125 0.875 0.125 0.0307941 -2.11154e-21 -0.0146739 3.53364e-05 0.00596603 8.63093e-05 -0.0146739 -3.53364e-05 0.0698219 -7.62946e-21 -0.0231104 2.7796e-05 0.00596603 -8.63093e-05 -0.0231104 -2.7796e-05 0.0420066 0
0.125 0.875 0.25 0.0400601 0 -0.0116818 -6.00299e-06 0.0177496 5.16982e-05 -0.0116818 6.00299e-06 0.0852693 0 -0.0297813 6.95306e-06 0.0177496 -5.16982e-05 -0.0297813 -6.95306e-06 0.10757 -3.7705e-22
0.125 0.875 0.375 0.0547789 1.75961e-21 -0.0124 -5.14651e-05 0.0192938 -1.5541e-05 -0.0124 5.14651e-05 0.0919419 0 -0.0162414 -7.19256e-05 0.0192938 1.5541e-05 -0.0162414 7.19256e-05 0.17378 0
0.125 0.875 0.5 0.0695721 4.94891e-23 -0.0175197 -2.86355e-06 0.0100167 9.01118e-07 -0.0175197 2.86355e-06 0.0895153 -6.50779e-23 0.00567043 2.66982e-05 0.0100167 -9.01118e-07 0.00567043 -2.66982e-05 0.198932 4.8357e-22
0.125 0.875 0.625 0.0737098 -3.51923e-22 -0.0219889 -0.000106998 -0.00405882 -8.36458e-05 -0.0219889 0.000106998 0.076006 0 0.0234096 3.36968e-05 -0.00405882 8.36458e-05 0.0234096 -3.36968e-05 0.170021 -1.88388e-21
0.125 0.875 0.75 0.0643817 0 -0.0250778 -5.62563e-05 -0.0145949 9.15728e-05 -0.0250778 5.62563e-05 0.0606385 1.76044e-22 0.0277353 -3.02308e-06 -0.0145949 -9.15728e-05 0.0277353 3.02308e-06 0.105213 2.88569e-21
0.125 0.875 0.875 0.0497449 0 -0.026186 -2.21866e-05 -0.0187162 8.97281e-05 -0.026186 2.21866e-05 0.0558023 3.2488e-21 0.0186775 3.41484e-05 -0.0187162 -8.97281e-05 0.0186775 -3.41484e-05 0.0428318 -7.04584e-21
0.25 0 0 0.0798461 -1.06476e-19 -0.0346961 -0.000111172 -0.0247112 0.000168891 -0.0346961 0.000111172 0.0391196 -5.07008e-20 0.0139814 0.000351419 -0.0247112 -0.000168891 0.0139814 -0.000351419 0.0293605 0
0.25 0 0.125 0.0733536 7.02063e-22 -0.0245292 7.83092e-06 -0.00106349 0.000103715 -0.0245292 -7.83092e-06 0.0438692 3.52089e-22 0.000795102 0.000210908 -0.00106349 -0.000103715 0.000795102 -0.000210908 0.0256446 0
0.25 0 0.25 0.0784637 0 -0.016251 -9.49999e-05 0.0227838 -5.73132e-05 -0.016251 9.49999e-05 0.0575384 -1.40835e-21 -0.0128447 -4.96168e-05 0.0227838 5.73132e-05 -0.0128447 4.96168e-05 0.0699303 0
0.25 0 0.375 0.0892707 0 -0.0130053 -0.000383722 0.0350309 -7.92482e-05 -0.0130053 0.000383722 0.0722751 -2.81671e-20 -0.019107 -0.000220803 0.0350309 7.92482e-05 -0.019107 0.000220803 0.134742 0
0.25 0 0.5 0.100431 0 -0.0189115 5.68933e-05 0.0261362 2.48674e-05 -0.0189115 -5.68933e-05 0.0762091 2.64067e-22 -0.0137255 -8.75825e-06 0.0261362 -2.48674e-05 -0.0137255 8.75825e-06 0.18294 0
0.25 0 0.625 0.106022 -4.39903e-23 -0.0278341 1.11433e-05 0.00304399 1.65359e-05 -0.0278341 -1.11433e-05 0.0718653 -1.10028e-23 -0.000736073 -1.71809e-05 0.00304399 -1.65359e-05 -0.000736073 1.71809e-05 0.18385 -2.15117e-24
0.25 0 0.75 0.102039 -1.40769e-21 -0.0368252 5.35026e-06 -0.0188572 5.6589e-05 -0.0368252 -5.35026e-06 0.0577524 0 0.0113401 -5.69957e-05 -0.0188572 -5.6589e-05 0.0113401 5.69957e-05 0.139272 -1.89612e-21
0.25 0 0.875 0.0906541 5.3614e-21 -0.0392791 -2.31025e-05 -0.031815 5.30229e-06 -0.0392791 2.31025e-05 0.0438113 2.81671e-21 0.018403 -3.34259e-05 -0.031815 -5.30229e-06 0.018403 3.34259e-05 0.0768519 4.64768e-21
